! iup ilow         Eup           freq            lam         Tex         tau          Tr         fup        flow      flux_K        flux        beta         Jnu    gup   glow         Aul         Bul         Blu q
!                    K             Hz         micron           K                       K                              K km/s   erg/cm2/s                     ...                       ...         ...         ...  
!    18/    60:     1    1    1    5    2 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+20 =  Ncol_x
!  1.0000E+10 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   9.884E+02   2.436E+02   9.793E+02   2.314E-02   1.833E-02   1.042E+03   5.515E-05   6.158E-03   4.322E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -3.337E+02  -1.935E-02   6.703E+00   6.640E-07   4.887E-07   7.135E+00   3.892E-07   1.007E+00   1.143E-13    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   7.085E+02   6.520E-02   4.413E+01   2.349E-06   2.129E-06   4.697E+01   2.738E-06   9.760E-01   7.967E-13   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   1.006E+01   7.996E-08   2.697E-07   1.111E-05   7.328E-05   2.871E-07   1.705E-14   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    19/    60:     1    1    1    5    3 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+20 =  Ncol_x
!  1.0000E+07 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -4.290E+02  -7.547E+02    Infinity   3.208E-02   2.391E-02    Infinity    Infinity  -1.987E-03  -1.950E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -1.271E+02  -4.019E-05   5.490E-03   5.491E-10   3.695E-10   5.844E-03   3.188E-10   1.000E+00   9.471E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
